"sku","fnsku","asin","商品名","商品グループ","ブランド","フルフィルメント","価格","販売価格","一番長い辺","中間の辺","一番短い辺","長さと周囲の寸法","商品の寸法","商品パッケージの重量","商品重量","通貨","手数料見積り額","販売手数料見積り額(個数あたり)","カテゴリー別成約料見積り額","出荷作業手数料見積り額（個数あたり）","発送重量手数料の見積り額（個数あたり）","配送代行手数料見積り額（個数あたり）"
"ZC-60UA-LMFU","X000UXXDKB","B089Y996WK","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_16_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"Q0-HG8U-P1E5","X000UXXDJR","B089YBYJDS","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_15_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"CT-Q374-BJ1E","X000UXXDJH","B089Y5Q82W","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","32.2","20.2","6.0","84.6","centimeters","920.02","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"BD-BCHN-38VX","X000UXXDIX","B089Y4QLXH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_15_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"T4-YR3Z-ZGYO","X000UXXDIN","B089YK77LM","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","31.6","22.4","4.8","86.0","centimeters","820.0","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"2H-KCMM-7HS3","X000UXXDI3","B089XVC243","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ブルー, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","28.0","21.0","6.0","82.0","centimeters","540.0","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"9N-4FPK-JMKR","X000UXXD83","B089XZRV3Z","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","32.4","22.4","7.6","92.4","centimeters","739.99","grams","JPY","824.00","310.00","0.00","--","--","514.00"
"A5-0ORL-RJOS","X000UXXD6P","B089Y6YY1T","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_20_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"WU-IPMQ-5LQ3","X000UXXD65","B089Y6X7PH","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_16_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"0F-QOYL-CX4N","X000UXXD51","B089XVJJ3C","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_18_point_5_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","24.0","18.8","7.5","76.6","centimeters","600.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"IJ-I7ZU-ZNHG","X000UXXD4H","B089Y2T8BZ","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_15_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","23.6","6.5","87.8","centimeters","580.01","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"J3-4N2I-PGG1","X000UXXD3X","B089Y1Z47X","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_18_point_5_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","28.0","21.6","3.8","78.8","centimeters","520.0","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"RV-6PGA-WUBW","X000UXXD29","B089Y9LF2J","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_21_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","27.6","22.8","7.0","87.2","centimeters","759.99","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"SX-6PUQ-K56B","X000UXXD1Z","B089XYRGZB","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ホワイト, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","32.2","20.2","6.0","84.6","centimeters","920.02","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"HI-AN83-A4ZL","X000UXXD15","B089Y5BKR6","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (グリーン, measurement_21_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","31.6","22.4","4.8","86.0","centimeters","820.0","grams","JPY","795.00","310.00","0.00","--","--","485.00"
"N4-FJS5-AX0C","X000UXVU8X","B089WGPBWW","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_18_point_5_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","29.2","22.4","5.6","85.2","centimeters","640.02","grams","JPY","819.00","334.00","0.00","--","--","485.00"
"EV-5CEC-EMJP","X000UXVU83","B089WGW78M","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_20_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","29.2","22.4","5.6","85.2","centimeters","640.02","grams","JPY","819.00","334.00","0.00","--","--","485.00"
"SH-OD0M-HDQG","X000UXVQ23","B089WGQJT1","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_15_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"49-XIYM-U7XE","X000UXVQ1J","B089WH2RHR","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_18_point_5_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"LD-NEWP-5XTB","X000UXVQ19","B089WHDKSW","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"9I-ACXI-QZ5Y","X000UXVQ0Z","B089WH1W1T","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"5E-IANH-I1KD","X000UXVO61","B089WGVVVS","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_16_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"TR-8MGZ-II7N","X000UXVO5H","B089WG1M7S","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_17_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"Z6-YMP1-EWGJ","X000UXVO57","B089WHDKSV","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_16_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"3N-Y4NV-OZB5","X000UXVO4X","B089WHDBNT","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_20_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"F6-17RZ-7XNS","X000UXVO4N","B089WG4GNW","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_15_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"P9-1NZZ-WWI3","X000UXVO4D","B089WFCXXN","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_17_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"SN-NFFV-BYW0","X000UXRIBL","B089WHXT1Z","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_17_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","29.2","22.4","5.6","85.2","centimeters","640.02","grams","JPY","819.00","334.00","0.00","--","--","485.00"
"XA-MQVG-UFQV","X000UXRIBB","B089WH8GWJ","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_21_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","29.2","22.4","5.6","85.2","centimeters","640.02","grams","JPY","819.00","334.00","0.00","--","--","485.00"
"HU-8Z2R-UHYK","X000UXRHS5","B089WGKK93","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"GU-26TQ-VQCD","X000UXRHRV","B089WG52FC","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (イエロー, measurement_20_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"EY-8OND-A9O0","X000UXRHRL","B089WGVH9V","[Smart-Bear] T303 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_18_point_5_centimeters)","Shoes","Smart-Bear","Amazon","2580.00","2580.00","23.0","20.0","7.0","77.0","centimeters","560.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"UY-Y0MP-V8FJ","X000UXQ6NH","B089WH17QK","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_19_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","29.2","22.4","5.6","85.2","centimeters","640.02","grams","JPY","819.00","334.00","0.00","--","--","485.00"
"EW-TDOM-26PY","X000UXQ6N7","B089WHLQGT","[Smart-Bear] T306 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (サメ柄, measurement_16_point_0_centimeters)","Shoes","Smart-Bear","Amazon","2780.00","2780.00","23.0","18.6","8.2","76.6","centimeters","479.99","grams","JPY","799.00","334.00","0.00","--","--","465.00"
"3Z-60WN-SCCV","X000UNOU4J","B088D9XNFV","[Smart-Bear] W023 夏 ベビー 幼児用 キッズ 子供 靴下 男の子 女の子 かわいい スポーツ 無地 通気 5足セット (白色, S:11?13cm(1-2歳))","Apparel","Smart-Bear","Amazon","1380.00","1380.00","17.6","8.4","4.4","43.2","centimeters","100.02","grams","JPY","600.00","166.00","0.00","--","--","434.00"
"OL-JWJ3-NTJ0","X000UNOU49","B088DBXRFV","[Smart-Bear] W023 夏 ベビー 幼児用 キッズ 子供 靴下 男の子 女の子 かわいい スポーツ 無地 通気 5足セット (白色, M:13?15cm(3-4歳))","Apparel","Smart-Bear","Amazon","1380.00","1380.00","17.6","8.4","4.4","43.2","centimeters","100.02","grams","JPY","600.00","166.00","0.00","--","--","434.00"
