"Amazon 出品サービス、フルフィルメント by Amazon (FBA) "
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2023/03/09 0:09:10 JST","11360317973","注文","503-0368810-2378202","DK-1E2Z-9AM5","【Smart-KM】A093 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR対応 ケース クリアケース スマ?","1","amazon.jp","出品者","","東京都","183-0022","","416.00","42.00","0","0","0","0","-5.00","0","0","0","-50.00","0","0","0","403.00"
"2023/03/09 0:13:19 JST","11360317973","注文","249-2092317-6224608","QM-VZZN-MPA1","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","埼玉県","360-0033","","362.00","36.00","0","0","0","0","0","0","0","0","-44.00","0","0","0","354.00"
"2023/03/09 0:13:54 JST","11360317973","注文","249-1675983-3766258","R2-MSJY-7BCU","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","東京都","203-0032","","362.00","36.00","0","0","0","0","0","0","0","0","-44.00","0","0","0","354.00"
"2023/03/09 9:54:47 JST","11360317973","注文","503-4806085-2983823","T8-FSOJ-B0V1","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","北海道","063-0062","","653.00","65.00","0","0","0","0","-7.00","0","0","0","-94.00","-193.00","0","0","424.00"
"2023/03/09 10:17:19 JST","11360317973","注文","503-8761967-4516642","8Q-579N-RMNK","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","大阪府","578-0983","","653.00","65.00","0","0","0","0","-7.00","0","0","0","-94.00","-205.00","0","0","412.00"
"2023/03/09 10:49:40 JST","11360317973","注文","250-5736490-2146229","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","埼玉県","331-0047","","653.00","65.00","0","0","0","0","0","0","0","0","-95.00","-193.00","0","0","430.00"
"2023/03/09 11:07:03 JST","11360317973","注文","250-1481311-1798205","NR-5Z4P-2YBS","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","1","amazon.jp","Amazon","","静岡県","426-0204","","1,255.00","125.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/03/09 11:23:38 JST","11360317973","注文","503-8331352-8795026","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","東京都","189-0013","","1,164.00","116.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/03/09 11:39:00 JST","11360317973","注文","503-7231548-4223013","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","東京都","131-0032","","1,164.00","116.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/03/09 11:46:05 JST","11360317973","注文","249-5111569-0014255","O6-48G1-BEO9","【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バー?","1","amazon.jp","出品者","","神奈川県","232-0066","","1,164.00","116.00","0","0","0","0","0","0","0","0","-634.00","0","0","0","646.00"
"2023/03/09 11:55:34 JST","11360317973","注文","249-2853090-7907847","97-W48L-K89A","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","福岡県","807-1264","","653.00","65.00","0","0","0","0","-7.00","0","0","0","-94.00","-205.00","0","0","412.00"
"2023/03/09 12:21:32 JST","11360317973","注文","503-6580077-5195025","AU-FN03-HI94","【Smart-Bear】O022 Kindle Paperwhite(第10世代 2018年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝","1","amazon.jp","出品者","","長野県","399-3303","","908.00","91.00","0","0","0","0","-10.00","0","0","0","-109.00","0","0","0","880.00"
"2023/03/09 12:55:14 JST","11360317973","注文","503-0863621-5883824","R2-YCF8-Z5J4","【Smart-Bear】W602 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","神奈川県","222-0033","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/09 15:12:26 JST","11360317973","FBA 在庫関連の手数料","","","FBA保管手数料：","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,956.00","-5,956.00"
"2023/03/09 16:10:10 JST","11360317973","注文","249-4220456-2093425","C8-VY3A-HL06","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)","1","amazon.jp","Amazon","","東京都","180-0012","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/09 16:32:10 JST","11360317973","注文","250-9357414-6563843","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","東京都","191-0012","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/09 18:03:17 JST","11360317973","注文","503-3686621-8393443","DH-BSJW-QLKQ","【Smart-Bear】W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 ?","1","amazon.jp","Amazon","","長崎県","859-1203","","1,164.00","116.00","0","0","0","0","-13.00","0","0","0","-167.00","-318.00","0","0","782.00"
"2023/03/09 18:10:32 JST","11360317973","注文","503-9106835-7162265","AB-FKI2-ZULN","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス ?","1","amazon.jp","Amazon","","神奈川県","223-0061","","1,527.00","153.00","0","0","0","0","-17.00","0","0","0","-220.00","-434.00","0","0","1,009.00"
"2023/03/09 18:26:56 JST","11360317973","注文外料金","","","月額登録料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,390.00","-5,390.00"
"2023/03/09 18:49:01 JST","11360317973","注文","503-4332018-5925435","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","宮城県","984-0805","","653.00","65.00","0","0","0","0","0","0","0","0","-95.00","-193.00","0","0","430.00"
"2023/03/09 19:07:55 JST","11360317973","注文","503-1899900-0471817","JF-8TCP-BT89","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","新潟県","948-0007","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/09 19:25:16 JST","11360317973","注文","250-1055146-8939031","91-7A3K-7U8I","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","1","amazon.jp","Amazon","","大阪府","567-0046","","1,255.00","125.00","0","0","0","0","-14.00","0","0","0","-180.00","-434.00","0","0","752.00"
"2023/03/10 0:09:28 JST","11360317973","注文","250-8377596-1130257","9C-BE03-VN10","【Smart-KM】A064 iPhone 7/iPhone 7 Plus/iPhone 8/iPhone 8 Plus/iPhone X/iPhone Xs/iPhone Xs Max/iPhone XR/iPhone 11/iPhone 11 Pro/iPhone 11 Pro Max?","1","amazon.jp","出品者","","大阪府","558-0004","","362.00","36.00","0","0","0","0","-4.00","0","0","0","-43.00","0","0","0","351.00"
"2023/03/10 0:09:45 JST","11360317973","注文","503-0476270-6586267","R2-MSJY-7BCU","【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型","1","amazon.jp","出品者","","東京都","198-0011","","362.00","36.00","0","0","0","0","0","0","0","0","-44.00","0","0","0","354.00"
"2023/03/10 4:23:17 JST","11360317973","返金","503-1899900-0471817","JF-8TCP-BT89","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","新潟県","948-0007","","-1,618.00","-162.00","0","0","0","0","18.00","0","0","0","209.00","0","0","0","-1,553.00"
"2023/03/10 7:18:34 JST","11360317973","振込み","","","次が末尾の口座へ： 513","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-190,840.00","-190,840.00"
"2023/03/10 10:16:06 JST","11360317973","注文","250-5215279-5182247","LP-LIFZ-F44N","【Smart-Bear】W602 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","東京都","158-0091","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 10:24:20 JST","11360317973","注文","503-0701426-0542219","56-XSBC-TM3R","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","宮崎県","880-0923","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-514.00","0","0","1,703.00"
"2023/03/10 10:46:31 JST","11360317973","注文","250-6536614-6806247","F6-272O-7I6N","[Smart-Bear] W024 子供靴下 ベビーソックス 滑り止め 柔らかい 快適 吸汗通気 男の子 女の子 かわいい動物柄 通気 5?","1","amazon.jp","Amazon","","埼玉県","365-0041","","1,527.00","153.00","0","0","0","0","-17.00","0","0","0","-220.00","-434.00","0","0","1,009.00"
"2023/03/10 11:22:48 JST","11360317973","注文","250-3355643-9882259","BE-B6BI-INN8","[Smart-Bear] W006 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 笑顔 ジュニア キッズ クルー丈 カラフル 女の子 男の","1","amazon.jp","Amazon","","静岡県","410-1115","","1,255.00","125.00","124.00","12.00","0","0","-14.00","-124.00","-12.00","0","-180.00","-434.00","0","0","752.00"
"2023/03/10 11:35:15 JST","11360317973","注文","503-2439028-8664624","FK-SQOE-Y997","[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ?","1","amazon.jp","Amazon","","大阪府","586-0044","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-318.00","0","0","1,212.00"
"2023/03/10 12:36:35 JST","11360317973","注文","503-8697552-0567805","LP-LIFZ-F44N","【Smart-Bear】W602 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","東京都","150-0013","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 13:10:00 JST","11360317973","注文","503-2899290-7211836","L0-TJT5-O1PC","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス ?","2","amazon.jp","Amazon","","東京都","158-0083","","3,054.00","306.00","0","0","0","0","-34.00","-91.00","-10.00","0","-427.00","-868.00","0","0","1,930.00"
"2023/03/10 14:50:07 JST","11360317973","注文","250-3472718-5022234","R2-YCF8-Z5J4","【Smart-Bear】W602 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","神奈川県","251-0038","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 15:16:39 JST","11360317973","返金","503-0806857-4267018","LR-3KLG-FCBD","[Smart-KM] S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セッ?","1","amazon.jp","Amazon","","兵庫県","654-0111","","-825.00","-83.00","0","0","0","0","0","0","0","0","108.00","0","0","0","-800.00"
"2023/03/10 15:51:53 JST","11360317973","注文","250-7770336-0340658","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","3","amazon.jp","Amazon","","福岡県","804-0013","","1,959.00","195.00","0","0","0","0","0","0","0","0","-284.00","-579.00","0","0","1,291.00"
"2023/03/10 15:52:31 JST","11360317973","注文","250-1514903-4583861","C8-VY3A-HL06","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (M)","1","amazon.jp","Amazon","","埼玉県","351-0011","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/10 16:33:15 JST","11360317973","注文","250-3809610-5720623","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","三重県","510-1311","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/10 16:34:08 JST","11360317973","注文","250-7924492-0651061","M7-PIGM-QQAP","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","東京都","143-0012","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-514.00","0","0","1,703.00"
"2023/03/10 16:34:08 JST","11360317973","注文","250-7924492-0651061","EO-0LNC-NHMG","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","東京都","143-0012","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/10 16:34:08 JST","11360317973","注文","250-7924492-0651061","OL-SMR2-XQ5N","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","東京都","143-0012","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/10 16:34:08 JST","11360317973","注文","250-7924492-0651061","6K-UOLL-BKSO","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","東京都","143-0012","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-514.00","0","0","1,703.00"
"2023/03/10 16:34:08 JST","11360317973","注文","250-7924492-0651061","R8-3KTU-5B08","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","東京都","143-0012","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/10 16:39:54 JST","11360317973","注文","503-0985512-1783000","PK-LF7F-7NQF","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ?","1","amazon.jp","Amazon",",","埼玉県","340-0816","","1,255.00","125.00","0","0","0","0","0","0","0","0","-183.00","-318.00","0","0","879.00"
"2023/03/10 17:08:36 JST","11360317973","注文","250-2175132-6694226","97-W48L-K89A","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","神奈川県","221-0865","","653.00","65.00","0","0","0","0","-7.00","0","0","0","-94.00","-205.00","0","0","412.00"
"2023/03/10 17:28:01 JST","11360317973","注文","249-1254884-3079025","LP-LIFZ-F44N","【Smart-Bear】W602 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","東京都","186-0011","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 17:47:55 JST","11360317973","注文","249-6061813-9880639","V5-G7YT-42OQ","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","埼玉県","338-0003","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 17:47:55 JST","11360317973","注文","249-6061813-9880639","TO-UX17-OIAP","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","埼玉県","338-0003","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/10 18:10:20 JST","11360317973","注文","250-6883669-5339809","IR-I1X3-ET6M","【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレス","1","amazon.jp","Amazon","","神奈川県","247-0072","","908.00","91.00","0","0","0","0","-10.00","0","0","0","-87.00","-288.00","0","0","614.00"
"2023/03/10 18:11:58 JST","11360317973","注文","249-9369197-9171066","K0-FLHZ-7ZA5","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","千葉県","270-1337","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/10 19:07:41 JST","11360317973","注文","249-9496361-6780615","F4-DJYL-ZFI7","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ","1","amazon.jp","Amazon","","東京都","135-0044","","2,164.00","216.00","0","0","0","0","0","0","0","0","-315.00","-318.00","0","0","1,747.00"
"2023/03/10 19:10:43 JST","11360317973","注文","503-6843100-3827831","CB-0QZI-OQCR","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ ?","1","amazon.jp","Amazon","","東京都","154-0002","","1,800.00","180.00","0","0","0","0","-20.00","0","0","0","-259.00","-434.00","0","0","1,267.00"
"2023/03/10 19:10:43 JST","11360317973","注文","503-6843100-3827831","SI-EW2B-SYU1","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ ?","1","amazon.jp","Amazon","","東京都","154-0002","","1,800.00","180.00","0","0","0","0","-20.00","0","0","0","-259.00","-434.00","0","0","1,267.00"
"2023/03/10 19:29:29 JST","11360317973","注文","250-9466460-0247853","CT-Q374-BJ1E","[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・?","1","amazon.jp","Amazon","","岩手県","028-7111","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/10 19:45:26 JST","11360317973","調整","503-1899900-0471817","JF-8TCP-BT89","FBA在庫の返金 - 購入者による返品: ","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","949.00","949.00"
"2023/03/10 20:15:16 JST","11360317973","注文","503-5880323-2559045","V5-G7YT-42OQ","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","2","amazon.jp","Amazon","","埼玉県","331-0812","","3,236.00","324.00","372.00","38.00","0","0","-36.00","-372.00","-38.00","0","-464.00","-868.00","0","0","2,192.00"
"2023/03/11 0:04:49 JST","11360317973","注文","503-0427860-4059047","UN-HVX0-P7HZ","【Smart-KM】A131 サムスンギャラクシー S8 S8+ S8 Plus S9 S9+ Note 8対応 ケース 透明 クリアケース スマホケース 高機能","1","amazon.jp","出品者","","愛知県","480-0144","","316.00","32.00","0","0","0","0","-3.00","0","0","0","-39.00","0","0","0","306.00"
"2023/03/11 0:08:51 JST","11360317973","注文","250-9199822-7015817","8L-CAKA-B7DR","【Smart-KM】A203 ランニングポッチ ウェストポーチ ウェストバック ランニングバック ウォーキングポーチ ジョギ","1","amazon.jp","出品者","","神奈川県","244-0003","","726.00","73.00","0","0","0","0","-8.00","0","0","0","-105.00","0","0","0","686.00"
"2023/03/11 0:10:32 JST","11360317973","注文","250-4016909-5185467","T0-GEBV-U0AN","【Smart-KM】A134 ファーウェイ Huawei P10/Huawei P10 lite/Huawei P10 Plus/honor 9対応 ケース 透明 クリアケース スマホケース","1","amazon.jp","出品者","","大阪府","565-0841","","271.00","27.00","0","0","0","0","-3.00","0","0","0","-33.00","0","0","0","262.00"
"2023/03/11 0:14:28 JST","11360317973","注文","250-0544768-6963024","MR-JP4P-NV6M","【Smart-KM】B044 HUAWEI P30/P30 lite/P30 Pro/P20/P20 lite/P20 Pro/ P10 / P10 Plusカメラ保護ガラスフィルム 全面保護 耐衝撃 指紋?","1","amazon.jp","出品者","","大分県","870-0828","","453.00","45.00","0","0","0","0","-5.00","0","0","0","-43.00","0","0","0","450.00"
"2023/03/11 0:17:18 JST","11360317973","注文","503-1186555-0332656","HU-M96V-5BX9","【Smart-Bear】【2点入り】E014 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防","1","amazon.jp","出品者","","埼玉県","338-0007","","453.00","45.00","0","0","0","0","-5.00","0","0","0","-54.00","0","0","0","439.00"
"2023/03/11 11:33:29 JST","11360317973","注文","503-9869677-8733466","LR-3KLG-FCBD","[Smart-KM] S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セッ?","1","amazon.jp","Amazon","","東京都","164-0013","","825.00","83.00","124.00","12.00","0","0","0","-124.00","-12.00","0","-120.00","-205.00","0","0","583.00"
"2023/03/11 11:44:39 JST","11360317973","注文","249-3405851-5074232","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","福岡県","814-0165","","653.00","65.00","195.00","20.00","0","0","0","-195.00","-20.00","0","-95.00","-193.00","0","0","430.00"
"2023/03/11 12:10:09 JST","11360317973","注文","250-4092116-2365450","EQ-E9S7-QXE3","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","1","amazon.jp","Amazon","","富山県","939-1356","","1,618.00","162.00","0","0","0","0","0","0","0","0","-235.00","-318.00","0","0","1,227.00"
"2023/03/11 12:34:22 JST","11360317973","注文","250-6646554-9643819","GM-LRGS-Y4VG","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー?","1","amazon.jp","Amazon","","静岡県","426-0075","","2,345.00","235.00","0","0","0","0","-26.00","0","0","0","-337.00","-434.00","0","0","1,783.00"
"2023/03/11 17:12:13 JST","11360317973","調整","503-0806857-4267018","LR-3KLG-FCBD","FBA在庫の返金 - 購入者による返品: ","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","500.00","500.00"
"2023/03/11 17:31:40 JST","11360317973","注文","250-4732622-7091812","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","東京都","121-0831","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/11 18:21:27 JST","11360317973","注文","503-1746470-1809467","TO-UX17-OIAP","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","神奈川県","252-0143","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/11 18:28:11 JST","11360317973","注文","249-7526276-9085442","8Q-VTYS-YQ5Z","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","1","amazon.jp","Amazon","","神奈川県","241-0826","","1,436.00","144.00","0","0","0","0","-16.00","0","0","0","-207.00","-434.00","0","0","923.00"
"2023/03/11 18:33:13 JST","11360317973","注文","250-2021460-3559827","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","東京都","190-0023","","653.00","65.00","0","0","0","0","0","0","0","0","-95.00","-193.00","0","0","430.00"
"2023/03/11 18:52:14 JST","11360317973","注文","503-3181731-1625418","CB-0QZI-OQCR","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ ?","1","amazon.jp","Amazon","","栃木県","323-0012","","1,800.00","180.00","0","0","0","0","-20.00","0","0","0","-259.00","-434.00","0","0","1,267.00"
"2023/03/11 18:55:37 JST","11360317973","注文","503-5362675-5224653","TO-UX17-OIAP","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","東京都","108-0022","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/11 19:54:56 JST","11360317973","注文","250-0225569-9231075","JF-8TCP-BT89","【Smart-Bear】W601 スノーボード スキー ソックス スキー 靴下 段階着圧設計 防寒 抗菌防臭 吸汗速乾 保温 厚手 ウ?","1","amazon.jp","Amazon","","愛知県","470-0431","","1,618.00","162.00","0","0","0","0","-18.00","0","0","0","-232.00","-434.00","0","0","1,096.00"
"2023/03/11 23:37:21 JST","11360317973","注文","249-2000153-8371061","JQ-MLRE-AH9L","【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ?","1","amazon.jp","Amazon","","大阪府","573-0049","","653.00","65.00","186.00","19.00","0","0","0","-186.00","-19.00","0","-95.00","-193.00","0","0","430.00"
