納品番号	FBA15DDKK81N
納品名	FBA STA (2023/04/16 02:52)-NRT5
納品プラン番号	
納品先	NRT5
SKU 合計	35
商品合計数	89

SKU	商品名	ASIN	FNSKU	製品コード	コンディション	梱包	梱包種類	ラベル貼付	同梱
RX-2HFK-D2O4	【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)	B07K5S3Q81	X000RS958D	--	新品	不要	"--"	出品者	3
SE-4OZF-CDIX	[enbihouse] 【Smart-Bear】T014 キッズ レインコート 女の子 子供用 レインウェア 男の子 雨具 男女兼用 小学生 レインポンチョ 防水 防風 収納ポーチ付 梅雨対策 通園 通学 入園 (ブルー, L)	B0BY6XB2MH	X0013H7N4F	UPC: 703556071202	新品	不要	"--"	出品者	1
SE-6APE-EDI4	[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)	B0782VLBQ7	X000WRDPNZ	UPC: 680577733565	新品	不要	"--"	出品者	3
SI-EW2B-SYU1	【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ 綿 お風呂 プール ベビー 便利 柔らかい コットンバスタオル 鰐 ワニ 一角獣 ユニコーン (ユニコーン)	B07RRD55DH	X000RJLK1R	UPC: 703556062637	新品	不要	"--"	出品者	2
SK-DONL-JYYY	【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, L)	B077V1SGXY	X000RJ3GX7	UPC: 680577732582	新品	不要	"--"	出品者	2
T4-YR3Z-ZGYO	[Smart-Bear] T308 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 (ピンク, measurement_21_point_0_centimeters)	B089YK77LM	X000UXXDIN	UPC: 703556068608	新品	不要	"--"	出品者	2
TV-KRHB-L7VJ	[Smart-Bear] T309 キッズ レインブーツ レインシューズ 子供用 長靴 男の子 女の子 雨靴 ゴム長靴 滑り止め 通園・通学・アウトドア遊び用 完全防水 雪遊び 滑りにくい 梅雨対策 プルハンドル付き (イエロー, measurement_24_point_5_centimeters)	B0983P7ZQ2	X000Y3RL0Z	UPC: 703556069599	新品	不要	"--"	出品者	2
U2-MUDQ-N4ZK	[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, S)	B0782TQTTP	X000WRDPO9	UPC: 680577733558	新品	不要	"--"	出品者	4
X8-MI20-UUAX	【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, M)	B07K5S3KNK	X000RS99C5	--	新品	不要	"--"	出品者	2
Z6-LBKA-FDG9	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (140cm, バス柄)	B09NSMXPW7	X000ZKDUJD	UPC: 703556070083	新品	不要	"--"	出品者	1
