"ASIN","fnsku","商品名","Fulfillment center","Country code","Longest side","Median side","Shortest side","Measurement units","weight","Weight units","Item volume","Volume units","Product size tier","Average quantity on hand","Average quantity pending removal","Total item volume (est.)","Month of charge","Storage rate","通貨","Monthly storage fee (est.)","category","Total Incentive Amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B077TVGM9Y","X000RI8KRF","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ウマ, M)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","2.0","0.0","0.002","2023-06","2818.0","JPY","5.7548","Clothing","0.0","--","0.0"
"B077TYM9G3","X000RJ2QF1","【Smart-KM】T001 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, XXL)","NRT5","JP","30.39","24.39","1.6","centimeters","0.22","kilograms","0.0012","cubic meters","Standard-Size","0.27","0.0","3.0E-4","2023-06","2818.0","JPY","0.891","Clothing","0.0","--","0.0"
"B077TZ52JJ","X000RJ3G41","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, XL)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","1.23","0.0","0.0013","2023-06","2818.0","JPY","3.5488","Clothing","0.0","--","0.0"
"B077TZ9FRY","X000RJ3G4B","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ウマ, XXL)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","2.0","0.0","0.002","2023-06","2818.0","JPY","5.7548","Clothing","0.0","--","0.0"
"B077V1SGXY","X000RJ3GX7","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, L)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","1.0","0.0","0.001","2023-06","2818.0","JPY","2.8774","Clothing","0.0","--","0.0"
"B07RR71B1P","X000RJ3IWL","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (L, グレー)","NRT5","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","0.6","0.0","0.0013","2023-06","2818.0","JPY","3.533","Clothing","0.0","--","0.0"
"B07RR8Y437","X000RJ3IWV","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (M, ブルー)","NRT5","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","2.7","0.0","0.0053","2023-06","2818.0","JPY","14.9318","Clothing","0.0","--","0.0"
"B07RP5F6PR","X000RJ3LZP","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, グレー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.0","0.0","0.003","2023-06","2818.0","JPY","8.5199","Clothing","0.0","--","0.0"
"B07RQ4D55K","X000RJ3M13","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XL, グレー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.0","0.0","0.003","2023-06","2818.0","JPY","8.5199","Clothing","0.0","--","0.0"
"B07RN3R4CY","X000RJ3M1D","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XL, ピンク)","NRT5","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2023-06","2818.0","JPY","0.1617","Clothing","0.0","--","0.0"
"B07RN5DSBD","X000RJ3N21","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (S, ピンク)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.0","0.0","0.003","2023-06","2818.0","JPY","8.5199","Clothing","0.0","--","0.0"
"B07RQ5TWY8","X000RJ3N2B","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, ピンク)","NRT5","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-06","2818.0","JPY","4.8507","Clothing","0.0","--","0.0"
"B07RSBVWBK","X000RJ3N2V","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXL, ブルー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.37","0.0","0.0036","2023-06","2818.0","JPY","10.0819","Clothing","0.0","--","0.0"
"B07RS9GFCN","X000RJ3N3F","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XL, ブルー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-06","2818.0","JPY","4.2599","Clothing","0.0","--","0.0"
"B07RQ5RH2Y","X000RJ3N3Z","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XL, グリーン)","NRT5","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2023-06","2818.0","JPY","4.8507","Clothing","0.0","--","0.0"
"B07RP5RVVV","X000RJ3N49","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (M, ピンク)","NRT5","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","1.57","0.0","0.0027","2023-06","2818.0","JPY","7.5994","Clothing","0.0","--","0.0"
"B07RTHQ2KZ","X000RJ3OBB","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, XL)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","2.13","0.0","0.0036","2023-06","2818.0","JPY","10.1324","Clothing","0.0","--","0.0"
"B07RP5YSYZ","X000RJ3OC5","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, M)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","1.6","0.0","0.0027","2023-06","2818.0","JPY","7.5993","Clothing","0.0","--","0.0"
"B07RN46T9J","X000RJ3OCF","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, XXL)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","1.1","0.0","0.0018","2023-06","2818.0","JPY","5.0662","Clothing","0.0","--","0.03"
"B07RTNMVT2","X000RJ6TMR","[Smart-Bear] W006 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 笑顔 ジュニア キッズ クルー丈 カラフル 女の子 男の子 スポーツ 5足セット (S)","NRT5","JP","21.39","8.59","4.59","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2023-06","2818.0","JPY","2.3761","Clothing","0.0","--","0.0"
"B077VWS1WM","X000RJIWPT","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, XXL)","NRT5","JP","30.39","22.8","3.6","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","0.93","0.17","0.0019","2023-06","2818.0","JPY","5.3879","Clothing","0.0","--","0.0"
"B077VVKF43","X000RJJ4E7","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, L)","NRT5","JP","27.18","20.32","1.52","centimeters","0.2","kilograms","8.0E-4","cubic meters","Standard-Size","0.37","0.0","3.0E-4","2023-06","2818.0","JPY","0.8672","Clothing","0.0","--","0.0"
"B0785671P8","X000RJJ4EH","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホワイト, S)","NRT5","JP","30.39","22.8","3.6","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","1.33","0.0","0.0033","2023-06","2818.0","JPY","9.3703","Clothing","0.0","--","0.0"
"B07RTH7YYW","X000RJJNMP","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, ブルー)","NRT5","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","1.0","0.0","0.0021","2023-06","2818.0","JPY","5.8884","Clothing","0.0","--","0.0"
"B07RQ5N9DN","X000RJJNMZ","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XL, ピンク)","NRT5","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","1.0","0.0","0.0021","2023-06","2818.0","JPY","5.8884","Clothing","0.0","--","0.0"
"B07RN54HFC","X000RJJQ4P","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (S, ピンク)","NRT5","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","7.0","0.0","0.0137","2023-06","2818.0","JPY","38.712","Clothing","0.0","--","0.0"
"B07RP5SL37","X000RJJQ4Z","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (M, ピンク)","NRT5","JP","27.6","25.4","2.8","centimeters","0.1","kilograms","0.002","cubic meters","Standard-Size","5.0","0.0","0.0098","2023-06","2818.0","JPY","27.6514","Clothing","0.0","--","0.0"
"B07RP62386","X000RJJTZL","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (M, グレー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","2.13","0.0","0.0032","2023-06","2818.0","JPY","9.0879","Clothing","0.0","--","0.0"
"B07RRD55DH","X000RJLK1R","【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ 綿 お風呂 プール ベビー 便利 柔らかい コットンバスタオル 鰐 ワニ 一角獣 ユニコーン (ユニコーン)","NRT5","JP","26.92","22.61","4.0","centimeters","0.29","kilograms","0.0024","cubic meters","Standard-Size","2.73","0.0","0.006","2023-06","2818.0","JPY","16.9197","Clothing","0.0","--","0.27"
"B07RNDMKL4","X000RJN6G9","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (B, s)","NRT5","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0016","2023-06","2818.0","JPY","4.4568","Clothing","0.0","--","0.0"
"B07RNDP5VC","X000RJN7VX","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (L)","NRT5","JP","17.8","8.19","4.4","centimeters","0.34","kilograms","6.0E-4","cubic meters","Standard-Size","9.4","0.0","0.006","2023-06","2818.0","JPY","16.9273","Clothing","0.0","--","0.03"
"B07RNDMDMY","X000RJN8F3","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (M)","NRT5","JP","17.8","8.19","4.4","centimeters","0.34","kilograms","6.0E-4","cubic meters","Standard-Size","9.97","0.0","0.0064","2023-06","2818.0","JPY","18.0116","Clothing","0.0","--","0.0"
"B07RRJ3RVV","X000RJN8FD","[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)","NRT5","JP","17.8","8.2","4.4","centimeters","0.34","kilograms","6.0E-4","cubic meters","Standard-Size","11.4","0.0","0.0073","2023-06","2818.0","JPY","20.5065","Clothing","0.0","--","0.07"
"B07RRJ3FXS","X000RJNB91","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (B, x_l)","NRT5","JP","21.4","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","2.77","0.0","0.0022","2023-06","2818.0","JPY","6.1652","Clothing","0.0","--","0.0"
"B07RTT7GB1","X000RJORML","【Smart-Bear】W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (S, 女)","NRT5","JP","27.0","19.8","1.8","centimeters","0.04","kilograms","0.001","cubic meters","Standard-Size","4.0","0.0","0.0038","2023-06","2818.0","JPY","10.8445","Clothing","0.0","--","0.0"
"B07RSN6319","X000RJOS7P","[Smart-Bear] W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (M, 男)","NRT5","JP","27.0","19.8","1.8","centimeters","0.04","kilograms","0.001","cubic meters","Standard-Size","1.0","0.0","0.001","2023-06","2818.0","JPY","2.7111","Clothing","0.0","--","0.0"
"B07RS97TQ3","X000RKHSSP","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (L, ピンク)","NRT5","JP","24.19","24.0","3.6","centimeters","0.14","kilograms","0.0021","cubic meters","Standard-Size","2.0","0.0","0.0042","2023-06","2818.0","JPY","11.7768","Clothing","0.0","--","0.0"
"B07RN4L7SQ","X000RKHTKH","【Smart-Bear】T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (S, ブルー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-06","2818.0","JPY","4.2599","Clothing","0.0","--","0.0"
"B077V547KW","X000RKHUDX","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ウマ, XL)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","1.0","0.0","0.001","2023-06","2818.0","JPY","2.8774","Clothing","0.0","--","0.0"
"B077V5TP9Z","X000RKI2I5","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ウマ, S)","NRT5","JP","29.39","25.0","1.39","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","5.0","0.0","0.0051","2023-06","2818.0","JPY","14.387","Clothing","0.0","--","0.0"
"B077V3QCKG","X000RKI2IP","【Smart-KM】T002 韓国enbihouseレインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ペンギン, M)","NRT5","JP","29.4","25.0","1.4","centimeters","0.22","kilograms","0.001","cubic meters","Standard-Size","1.0","0.0","0.001","2023-06","2818.0","JPY","2.8991","Clothing","0.0","--","0.0"
"B07RS9PZVZ","X000RKI7FX","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXL, ピンク)","NRT5","JP","29.56","24.37","2.39","centimeters","0.38","kilograms","0.0017","cubic meters","Standard-Size","5.43","0.0","0.0094","2023-06","2818.0","JPY","26.3555","Clothing","0.0","--","0.0"
"B07RQ4V5TL","X000RKI9WT","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, S)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","2.83","0.0","0.0048","2023-06","2818.0","JPY","13.4572","Clothing","0.0","--","0.0"
"B07RP581QF","X000RKID9X","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, L)","NRT5","JP","29.4","24.0","2.4","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","1.77","0.0","0.0028","2023-06","2818.0","JPY","7.9518","Clothing","0.0","--","0.1"
"B07RTGGKQP","X000RKIE0L","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, M)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","2.13","0.0","0.0036","2023-06","2818.0","JPY","10.1324","Clothing","0.0","--","0.0"
"B07RR6Y96L","X000RKIE0V","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, L)","NRT5","JP","29.4","24.0","2.4","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","1.63","0.0","0.0028","2023-06","2818.0","JPY","7.7928","Clothing","0.0","--","0.0"
"B07RN3T64S","X000RKIE15","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, XL)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","0.87","0.0","0.0015","2023-06","2818.0","JPY","4.1163","Clothing","0.0","--","0.0"
"B07RN4V5RG","X000RKIE1F","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ブルー, S)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","2.7","0.0","0.0046","2023-06","2818.0","JPY","12.8239","Clothing","0.0","--","0.0"
"B07RRJ2MLN","X000RKL9N5","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (S)","NRT5","JP","21.6","8.8","4.6","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","5.0","0.0","0.0044","2023-06","2818.0","JPY","12.3172","Clothing","0.0","--","0.0"
"B07RN3F944","X000RLC8IT","[Smart-Bear] T009 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 小さな恐竜 (M)","NRT5","JP","29.2","23.6","1.6","centimeters","0.26","kilograms","0.0011","cubic meters","Standard-Size","0.9","0.0","0.001","2023-06","2818.0","JPY","2.7958","Clothing","0.0","--","0.0"
"B07RPGFKYW","X000RLFVG5","[Smart-Bear] W002 子供の靴下 女の子 ソックス メッシュ素材 可愛い お姫様 学生用 通園通学 5足セット (B, l)","NRT5","JP","21.39","8.8","4.2","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","1.0","0.0","8.0E-4","2023-06","2818.0","JPY","2.2274","Clothing","0.0","--","0.0"
"B07RTLC13X","X000RLFVU1","[Smart-Bear] W006 子供の靴下 ベビー 幼児用 キッズ 子供 靴下 笑顔 ジュニア キッズ クルー丈 カラフル 女の子 男の子 スポーツ 5足セット (L)","NRT5","JP","21.39","8.59","4.59","centimeters","0.18","kilograms","8.0E-4","cubic meters","Standard-Size","2.0","0.0","0.0017","2023-06","2818.0","JPY","4.7522","Clothing","0.0","--","0.0"
"B07RRJ6MV5","X000RLFWXR","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (カバ, s)","NRT5","JP","17.0","7.4","4.2","centimeters","0.1","kilograms","5.0E-4","cubic meters","Standard-Size","3.0","0.0","0.0016","2023-06","2818.0","JPY","4.4658","Clothing","0.0","--","0.0"
"B07RRJ6YRS","X000RLFX9P","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (カバ, l)","NRT5","JP","17.0","7.4","4.2","centimeters","0.1","kilograms","5.0E-4","cubic meters","Standard-Size","0.77","0.0","4.0E-4","2023-06","2818.0","JPY","1.1413","Clothing","0.0","--","0.0"
"B07RNDRGNN","X000RLFY6R","[Smart-Bear] W009 子供の靴下 キッズ 子供 くつした メッシュ 通気防臭 男女兼用 男の子 女の子 可愛い 5足セット (車, m)","NRT5","JP","33.53","18.28","3.04","centimeters","0.18","kilograms","0.0019","cubic meters","Standard-Size","1.33","0.0","0.0024","2023-06","2818.0","JPY","6.8245","Clothing","0.0","--","0.1"
"B07RR92VY8","X000RMF9K7","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (L, グリーン)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.87","0.0","0.0028","2023-06","2818.0","JPY","7.9519","Clothing","0.0","--","0.0"
"B07RR6YYFZ","X000RMF9KH","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXL, グレー)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","1.0","0.0","0.0015","2023-06","2818.0","JPY","4.2599","Clothing","0.0","--","0.0"
"B07RN5DNXS","X000RMF9L1","[Smart-Bear] T008 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 梅花 熊 パイナップル (XXXL, ピンク)","NRT5","JP","28.4","24.2","2.2","centimeters","0.28","kilograms","0.0015","cubic meters","Standard-Size","0.9","0.0","0.0014","2023-06","2818.0","JPY","3.8339","Clothing","0.0","--","0.0"
"B077VSSFGH","X000RMFHM7","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブラック, S)","NRT5","JP","30.39","22.8","3.6","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","0.8","0.0","0.002","2023-06","2818.0","JPY","5.6222","Clothing","0.0","--","0.0"
"B077VT3Z3N","X000RMFHMH","【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ホワイト, XL)","NRT5","JP","30.4","22.8","3.6","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","0.13","0.0","3.0E-4","2023-06","2818.0","JPY","0.9373","Clothing","0.0","--","0.0"
"B07RP68X1C","X000RMFWYP","[Smart-Bear] T009 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 小さな恐竜 (S)","NRT5","JP","29.2","23.6","1.6","centimeters","0.26","kilograms","0.0011","cubic meters","Standard-Size","3.0","0.0","0.0033","2023-06","2818.0","JPY","9.3193","Clothing","0.0","--","0.0"
"B07RP6Q7SK","X000RMG0AZ","[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロウ 雪の女王 Frozen (ピンク, XXL)","NRT5","JP","29.39","24.0","2.39","centimeters","0.26","kilograms","0.0017","cubic meters","Standard-Size","2.83","0.0","0.0048","2023-06","2818.0","JPY","13.4572","Clothing","0.0","--","0.0"
"B07RNDQ5S7","X000RMJ4KD","[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)","NRT5","JP","21.6","8.8","4.6","centimeters","0.16","kilograms","9.0E-4","cubic meters","Standard-Size","7.27","0.0","0.0063","2023-06","2818.0","JPY","17.8189","Clothing","0.0","--","0.03"
"B07RTQM5SH","X000RMKBWN","[Smart-Bear] W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (L, 女)","NRT5","JP","27.0","19.8","1.8","centimeters","0.04","kilograms","0.001","cubic meters","Standard-Size","0.57","0.0","5.0E-4","2023-06","2818.0","JPY","1.5363","Clothing","0.0","--","0.0"
"B07RQGYK5R","X000RMKBWX","[Smart-Bear] W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セット (S, 男)","NRT5","JP","27.0","19.8","1.8","centimeters","0.04","kilograms","0.001","cubic meters","Standard-Size","2.0","0.0","0.0019","2023-06","2818.0","JPY","5.4222","Clothing","0.0","--","0.0"
"B07SRFJ9NM","X000ROSL5F","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (M, イエロー)","NRT5","JP","26.2","23.2","2.2","centimeters","0.25","kilograms","0.0013","cubic meters","Standard-Size","1.13","0.0","0.0015","2023-06","2818.0","JPY","4.2699","Clothing","0.0","--","0.0"
"B07SSF9C9K","X000ROSLCD","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (XL, イエロー)","NRT5","JP","26.2","23.2","2.2","centimeters","0.25","kilograms","0.0013","cubic meters","Standard-Size","1.13","0.0","0.0015","2023-06","2818.0","JPY","4.2699","Clothing","0.0","--","0.0"
"B07SPV611N","X000RQ89I7","[Smart-Bear] W017 可愛い キッズ 子供 靴下 ソックス お姫様 通気 6足 セット カラフル 女の子 薄め (M)","NRT5","JP","17.8","8.2","4.2","centimeters","0.16","kilograms","6.0E-4","cubic meters","Standard-Size","1.0","0.0","6.0E-4","2023-06","2818.0","JPY","1.7272","Clothing","0.0","--","0.0"
"B07STH5GK7","X000RQCC3Z","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (S, ピンク)","NRT5","JP","26.2","23.2","2.2","centimeters","0.25","kilograms","0.0013","cubic meters","Standard-Size","1.13","0.0","0.0015","2023-06","2818.0","JPY","4.2699","Clothing","0.0","--","0.0"
"B07SPWL813","X000RR8SF5","[Smart-Bear] W017 可愛い キッズ 子供 靴下 ソックス お姫様 通気6足 セット カラフル 女の子 薄め (S)","NRT5","JP","17.8","8.2","4.2","centimeters","0.16","kilograms","6.0E-4","cubic meters","Standard-Size","2.93","0.0","0.0018","2023-06","2818.0","JPY","5.0663","Clothing","0.0","--","0.0"
"B07SVL7M3S","X000RRDNGJ","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (XL, ピンク)","NRT5","JP","26.2","23.2","2.2","centimeters","0.25","kilograms","0.0013","cubic meters","Standard-Size","0.7","0.0","9.0E-4","2023-06","2818.0","JPY","2.6373","Clothing","0.0","--","0.0"
